Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}) [237]
[238]    0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [238]
                0.00    0.00       1/4799        bool __gnu_cxx::operator!=<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [43]
                0.00    0.00       1/1           long std::__lg<long>(long) [233]
                0.00    0.00       1/769         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::difference_type __gnu_cxx::operator-<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [87]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [222]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [226]
-----------------------------------------------
                0.00    0.00       1/1           unsigned long* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned long*, unsigned long>(unsigned long*, unsigned long) [199]
[239]    0.0    0.00    0.00       1         unsigned long* std::fill_n<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&) [239]
                0.00    0.00       1/1           std::__size_to_integer(unsigned long) [223]
                0.00    0.00       1/1           unsigned long* std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::random_access_iterator_tag) [211]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Mat*, std::allocator<cv::Mat*> >::~vector() [202]
[240]    0.0    0.00    0.00       1         void std::_Destroy<cv::Mat**>(cv::Mat**, cv::Mat**) [240]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<cv::Mat**>(cv::Mat**, cv::Mat**) [184]
-----------------------------------------------
                0.00    0.00       1/1           unsigned long* std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::random_access_iterator_tag) [211]
[241]    0.0    0.00    0.00       1         void std::__fill_a<unsigned long*, unsigned long>(unsigned long*, unsigned long*, unsigned long const&) [241]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<unsigned long>::__value, void>::__type std::__fill_a1<unsigned long*, unsigned long>(unsigned long*, unsigned long*, unsigned long const&) [242]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<unsigned long*, unsigned long>(unsigned long*, unsigned long*, unsigned long const&) [241]
[242]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<unsigned long>::__value, void>::__type std::__fill_a1<unsigned long*, unsigned long>(unsigned long*, unsigned long*, unsigned long const&) [242]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [54] preprocess(cv::Mat)   [147] std::vector<cv::Mat, std::allocator<cv::Mat> >::end() const [209] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  [59] align_frame(cv::Mat, cv::Point_<int>, cv::Point_<int>) [97] std::vector<cv::Mat, std::allocator<cv::Mat> >::size() const [40] void std::_Construct<cv::Mat, cv::Mat const&>(cv::Mat*, cv::Mat const&)
   [6] stack_images(std::vector<cv::Mat, std::allocator<cv::Mat> >, std::vector<unsigned long, std::allocator<unsigned long> >) [148] std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() const [210] void std::_Construct<unsigned long>(unsigned long*)
  [45] get_planet_mask(cv::Mat) [104] std::vector<cv::Mat, std::allocator<cv::Mat> >::max_size() const [211] unsigned long* std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::random_access_iterator_tag)
  [55] get_center_of_mass(cv::Mat) [178] std::vector<unsigned long, std::allocator<unsigned long> >::end() const [24] cv::Mat* std::__addressof<cv::Mat>(cv::Mat&)
   [2] get_avg_gradient_mag(cv::Mat) [149] std::vector<unsigned long, std::allocator<unsigned long> >::size() const [212] unsigned long* std::__addressof<unsigned long>(unsigned long&)
 [173] get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int) [179] std::vector<unsigned long, std::allocator<unsigned long> >::begin() const [213] int std::__bit_width<unsigned long>(unsigned long)
  [13] cv::_InputArray::init(int, void const*) [180] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long const, unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [161] __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [18] cv::_InputArray::_InputArray(cv::Mat const&) [181] unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long, unsigned long>(unsigned long*, unsigned long*, unsigned long*) [126] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [19] cv::_InputArray::_InputArray() [182] void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<unsigned long, unsigned long>(unsigned long*, unsigned long*) [162] unsigned long const* std::__niter_base<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [15] cv::_InputArray::~_InputArray() [183] std::char_traits<char>::length(char const*) [163] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  [60] cv::MatIterator_<double>::MatIterator_(cv::Mat_<double>*) [111] void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [123] unsigned long* std::__niter_base<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [61] cv::MatIterator_<double>::MatIterator_(cv::MatIterator_<double> const&) [184] void std::_Destroy_aux<true>::__destroy<cv::Mat**>(cv::Mat**, cv::Mat**) [164] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  [26] cv::MatIterator_<double>::operator++() [130] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [165] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
  [22] cv::_OutputArray::_OutputArray(cv::Mat&) [114] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [214] unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  [51] cv::_OutputArray::_OutputArray() [150] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [215] unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  [20] cv::_OutputArray::~_OutputArray() [185] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [216] int std::__countl_zero<unsigned long>(unsigned long)
  [62] cv::MatConstIterator::MatConstIterator(cv::Mat const*) [131] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [166] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::move_backward<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [63] cv::MatConstIterator::MatConstIterator(cv::MatConstIterator const&) [112] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [217] unsigned long* std::__copy_move_a1<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [27] cv::MatConstIterator::operator++() [151] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [218] unsigned long* std::__copy_move_a1<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [64] cv::MatConstIterator_<double>::MatConstIterator_(cv::Mat_<double> const*) [132] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [219] unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [65] cv::MatConstIterator_<double>::MatConstIterator_(cv::MatConstIterator_<double> const&) [100] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [220] unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [52] cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [152] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [167] cv::Mat* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  [53] cv::_InputOutputArray::~_InputOutputArray() [186] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base() [107] cv::Mat* std::__do_uninit_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
  [66] cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::MatCommaInitializer_<double> const&) [133] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [221] void std::__insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [67] cv::MatCommaInitializer_<double>::MatCommaInitializer_(cv::Mat_<double>*) [187] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl::_Vector_impl() [222] void std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [48] cv::MatCommaInitializer_<double>& cv::MatCommaInitializer_<double>::operator,<double>(double) [188] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl::~_Vector_impl() [223] std::__size_to_integer(unsigned long)
  [39] cv::MatCommaInitializer_<double>& cv::MatCommaInitializer_<double>::operator,<int>(int) [189] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_M_deallocate(cv::Mat**, unsigned long) [168] cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
  [89] cv::Mat::ptr(int)     [190] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_impl_data::_Vector_impl_data() [224] unsigned long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
   [5] int* cv::Mat::ptr<int>(int) [191] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_M_get_Tp_allocator() [225] unsigned long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*)
  [68] cv::Vec<double, 4>::Vec() [192] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::_Vector_base() [108] cv::Mat* std::uninitialized_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
  [69] cv::Mat_<double>::Mat_(cv::Mat const&) [193] std::_Vector_base<cv::Mat*, std::allocator<cv::Mat*> >::~_Vector_base() [94] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [70] cv::Mat_<double>::Mat_(int, int) [134] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [169] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >)
  [49] cv::Mat_<double>::~Mat_() [135] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [226] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [71] cv::Mat_<double>::operator=(cv::Mat const&) [136] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [95] void std::__move_median_to_first<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [72] cv::Matx<double, 4, 1>::Matx() [137] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [170] cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&)
  [38] cv::Size_<int>::Size_(int, int) [153] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_create_storage(unsigned long) [227] unsigned long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*, unsigned long>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*, std::allocator<unsigned long>&)
  [16] cv::Size_<int>::Size_() [138] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [228] unsigned long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*, unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*, std::allocator<unsigned long>&)
  [56] cv::Point_<int>::Point_(int, int) [125] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [109] cv::Mat* std::__uninitialized_copy_a<cv::Mat const*, cv::Mat*, cv::Mat>(cv::Mat const*, cv::Mat const*, cv::Mat*, std::allocator<cv::Mat>&)
  [41] cv::MatExpr::~MatExpr() [194] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [171] unsigned long* std::__copy_move_backward_a1<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [73] cv::Scalar_<double>::Scalar_() [154] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(unsigned long, std::allocator<unsigned long> const&) [172] unsigned long* std::__copy_move_backward_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [74] cv::MatCommaInitializer_<double> cv::operator<< <double, int>(cv::Mat_<double> const&, int) (mat.inl.hpp) [139] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [229] std::__is_constant_evaluated()
 [128] __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat const* const&) [115] std::__new_allocator<cv::Mat>::deallocate(cv::Mat*, unsigned long) [83] void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Val_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) (stl_algo.h)
  [46] __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++() [116] std::__new_allocator<cv::Mat>::allocate(unsigned long, void const*) [230] unsigned long* std::__uninitialized_default_n<unsigned long*, unsigned long>(unsigned long*, unsigned long)
